Date,Returns,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-10-13,-38.23,13.93,28.9,-2.69,5.22,7.67,10.22,14.21,-3.34,5.91,-6.82,-25.52,5.46,17.78,-2.78,52.19,5.9,-54.91,-8.73,-11.35,-5.92,28.89,-1.68,-10.72,-20.36
2019-10-14,79.88,25.9,17.12,-9.13,-6.24,2.56,-14.97,-15.15,18.66,22.24,-1.38,-9.07,26.21,51.1,11.46,-2.83,-7.63,15.05,-9.46,5.24,11.1,-177.27,-12.61,32.62,-11.75
2019-10-15,-192.92,0.01,18.96,2.75,-4.71,-7.06,34.07,2.4,-18.1,7.57,0.22,1.28,-17.79,-35.14,34.52,-27.11,-7.4,73.72,5.82,23.19,-28.17,7.93,-23.01,27.05,8.88
2019-10-16,-160.73,6.7,-27.57,1.3,-17.15,10.8,-5.19,-13.35,-22.97,3.58,-11.03,32.69,-16.88,19.14,-10.94,-44.96,69.31,-140.36,-24.45,17.53,-5.84,-33.79,11.05,-11.82,21.28
2019-10-17,72.21,6.45,1.27,-16.23,3.55,11.71,-0.49,-15.75,-18.78,-1.01,9.25,5.71,-96.2,-62.61,5.57,-38.1,-7.62,18.51,4.15,-3.95,-15.05,33.16,0.18,15.03,0.52
2019-10-18,-113.75,-33.93,-2.24,17.45,-13.15,-25.31,39.85,-20.29,9.6,69.99,11.81,19.52,-12.48,-14.96,17.17,-16.12,31.87,7.05,3.88,-11.53,-19.52,-11.28,18.69,-10.34,16.48
2019-10-19,-0.68,14.79,23.22,-24.35,-16.48,1.18,-166.82,15.78,-9.71,-37.99,32.82,-4.05,20.01,0.12,17.91,-24.5,2.3,8.38,15.14,-5.89,21.22,-12.52,12.13,12.6,-9.04
2019-10-20,267.0,-21.06,-11.11,1.54,22.7,1.66,-17.79,4.95,-3.21,25.33,-1.22,-17.78,10.36,88.88,-16.41,-13.19,-22.47,-7.05,20.81,-19.59,-0.99,-42.04,23.41,-21.88,15.47
2019-10-21,-14.24,-42.87,-7.28,-8.16,12.63,3.02,4.68,8.5,-11.35,15.84,14.99,-14.97,7.34,20.39,0.32,48.73,20.93,39.35,77.95,0.9,87.56,-13.44,-13.04,-0.25,15.23
2019-10-22,-189.62,-5.47,8.47,25.28,-21.57,-2.82,10.89,-1.65,-11.77,-2.38,-15.41,68.89,-47.77,3.32,6.62,8.99,-61.72,-5.9,20.04,-24.08,16.79,10.72,16.45,-25.36,15.2
2019-10-23,-554.33,-17.45,-14.94,21.3,17.49,10.2,-5.73,-13.42,10.85,45.14,20.51,-35.05,41.36,-46.24,-17.16,-23.3,13.23,-7.47,-0.08,-7.12,-34.42,-45.81,-20.81,-38.59,-42.11
2019-10-24,-10.24,9.05,4.69,1.25,-80.46,9.46,-11.12,14.66,-7.89,14.52,13.75,15.15,-37.1,-429.69,-65.7,-1.92,-38.37,41.52,29.94,8.38,-18.25,-4.96,-50.04,-16.36,45.16
2019-10-25,1211.67,-1.05,-20.64,-12.13,-14.72,5.6,-6.5,-49.0,61.8,30.57,-4.77,-13.42,-5.09,21.5,3.71,17.73,-28.66,16.87,-30.31,22.46,22.37,-29.13,-9.48,16.02,0.0
2019-10-26,602.04,-39.11,33.27,-3.52,10.77,-16.28,19.54,-3.54,20.19,-19.82,6.17,126.01,-8.45,48.48,47.81,-1.3,611.03,121.2,88.98,139.41,11.79,-85.84,39.82,5.55,59.51
2019-10-27,274.9,542.6,902.1,-449.35,-65.59,42.79,-22.4,-5.26,-117.46,-100.35,-227.06,93.51,-20.49,43.59,-188.39,70.59,32.05,-36.91,-4.43,-79.94,-65.08,127.01,108.23,-71.93,94.21
2019-10-28,-327.67,-28.17,-44.87,-1.68,-22.56,-41.0,72.13,8.35,-46.48,107.3,-12.53,126.72,-108.5,43.86,123.96,90.84,15.35,143.72,-27.64,-29.18,103.11,-122.23,10.44,-76.83,-9.21
2019-10-29,212.9,152.95,57.26,-1.21,-118.86,0.46,-0.01,-178.67,3.99,-85.72,20.81,26.56,-7.29,-75.53,26.28,-24.97,61.77,-35.41,16.8,-14.64,50.46,34.75,16.99,-10.13,-244.31
2019-10-30,-261.4,66.1,14.43,-31.36,33.52,119.29,-21.12,37.49,18.59,-26.22,-38.99,66.78,-21.04,-19.47,-71.12,33.5,-16.89,-37.0,-3.57,43.95,-124.95,206.29,-27.61,39.0,-26.7
2019-10-31,-17.01,-68.3,26.78,-77.38,-25.55,-28.56,-49.85,24.54,-72.19,37.68,30.42,-115.01,-3.87,22.52,-91.65,50.7,7.5,-36.49,48.44,48.95,56.87,-34.95,-38.42,81.69,-55.27
2019-11-01,92.88,-20.76,-72.47,22.97,8.38,-11.01,82.9,-55.34,-22.17,20.91,-79.29,27.26,49.64,195.5,-2.45,-49.38,-29.83,27.22,4.82,-23.21,-0.36,-63.4,-41.09,-19.79,33.94
2019-11-02,60.7,-18.57,-32.89,33.14,-48.7,11.53,0.02,35.1,-21.72,46.3,-46.07,68.19,0.14,27.43,-84.93,7.55,-30.13,64.07,4.72,22.19,-13.27,36.56,68.33,-79.12,43.01
2019-11-03,-107.58,21.66,-3.61,-1.05,-2.94,-37.7,13.56,-11.5,9.74,-9.86,2.66,8.36,22.13,74.68,41.62,-29.62,-9.04,5.31,-31.11,-3.15,27.68,-16.01,-23.5,22.64,-10.25
2019-11-04,215.61,18.37,8.59,44.78,-32.75,-57.54,-11.04,5.29,-15.93,-42.06,9.26,-88.44,23.9,-0.45,10.46,-24.99,28.77,-12.37,-13.82,0.41,-8.02,5.4,-3.71,62.99,-14.68
2019-11-05,-97.11,-29.39,-6.56,-0.19,-9.89,-15.72,5.52,18.72,24.43,-26.66,9.73,38.81,58.35,-23.29,8.49,66.83,-11.53,-0.39,20.73,-56.05,3.31,196.62,-24.87,-65.73,34.34
2019-11-06,31.57,-21.52,59.02,4.69,-34.3,-34.64,14.66,-91.02,-91.12,26.05,44.16,-11.18,9.34,10.26,-67.87,113.83,32.04,-30.49,-3.91,0.45,62.02,-54.49,8.92,-29.08,-12.93
2019-11-07,-147.9,-15.26,14.66,-9.9,9.56,22.27,7.79,44.38,2.57,18.84,-49.73,-1.79,19.86,-22.55,-35.69,4.33,12.65,-22.45,-20.14,8.72,-14.54,0.02,25.96,21.58,10.43
2019-11-08,-434.03,-3.19,-20.89,-27.0,-3.37,4.55,4.51,-21.65,-39.72,8.34,-29.6,-29.06,-3.37,-12.95,20.75,19.6,-39.04,21.0,-6.61,8.6,-0.96,-20.59,31.45,24.14,-32.84
2019-11-09,41.19,0.13,12.76,24.75,-9.98,-21.09,-8.67,-14.83,-61.26,-68.3,-38.79,-12.89,0.61,-6.68,-204.19,-37.33,40.21,-52.98,25.14,34.14,-7.17,6.54,60.84,-55.51,-39.48
2019-11-10,230.79,40.87,-24.66,26.24,11.56,-7.08,7.0,47.97,-55.04,-4.98,11.14,27.76,-37.1,32.97,8.41,-33.39,-18.41,-59.14,27.19,4.11,-16.82,19.63,23.17,-5.34,15.13
2019-11-11,-318.58,-32.33,0.81,-10.81,0.29,13.35,72.27,-8.89,0.97,-29.72,4.03,33.33,-12.62,3.17,-35.61,26.07,-28.77,212.14,23.9,-1.46,9.33,-16.7,9.04,38.9,-39.9
2019-11-12,92.76,1.5,14.54,-9.69,-34.46,-75.41,-41.71,-130.96,28.8,-35.36,-111.35,58.04,24.96,-28.17,12.11,25.59,-36.68,20.62,-4.42,41.76,-10.49,-33.83,12.6,-26.61,20.04
2019-11-13,-52.55,18.24,-10.67,6.48,-5.59,3.08,2.8,22.72,0.44,-14.85,6.12,-17.09,-3.46,-30.71,-68.56,28.11,20.42,21.5,25.99,13.04,21.56,28.59,-25.23,6.29,43.54
2019-11-14,-135.09,,0.0,-100.71,-4.71,1.41,-6.21,24.22,-10.68,33.86,-0.92,25.58,-38.95,-14.92,-12.53,0.5,6.95,10.29,9.15,-10.56,24.63,-21.49,8.64,-7.92,15.89
2019-11-15,-169.48,6.44,-19.44,-15.12,22.99,-88.55,11.06,-9.73,-33.4,-50.53,29.73,-5.61,2.07,-13.2,51.01,-8.88,-27.4,16.81,9.72,-15.46,4.76,20.98,-1.29,-4.03,-18.02
2019-11-16,22.63,-26.18,-85.48,6.31,17.21,3.59,2.39,20.18,-15.17,61.34,-21.04,38.51,-15.97,46.1,-18.45,-192.23,18.98,-4.6,1.01,19.67,-7.83,-2.99,-14.27,44.56,-45.12
2019-11-17,20.19,5.13,10.08,-21.74,2.03,8.71,1.47,0.03,8.37,13.75,15.58,-33.92,1.61,-3.27,20.47,-2.06,3.61,1.61,-16.15,2.83,-9.63,-7.9,18.88,-0.01,3.15
2019-11-18,-325.89,14.21,-12.86,2.21,-8.73,-3.02,15.53,-10.15,-56.73,130.8,-15.46,-9.61,3.28,38.61,-38.91,-11.13,12.17,8.91,8.56,-6.75,13.06,-23.89,20.72,-7.58,-43.05
2019-11-19,-53.31,-6.95,-13.0,-38.33,35.69,-3.13,-0.59,-36.3,3.52,23.99,2.13,-23.21,-18.75,-19.21,33.62,-12.84,-32.48,8.57,-80.83,-136.08,14.26,-5.62,22.84,-11.88,-31.31
2019-11-20,-41.8,-3.01,18.95,-4.97,-48.7,4.23,-11.15,10.6,-31.33,41.3,-16.02,-47.58,-22.62,-42.87,20.73,41.86,9.54,-16.49,8.1,-4.71,11.93,10.57,7.64,16.35,-5.66
2019-11-21,-464.0,1.12,1.73,,0.0,-41.03,3.2,6.8,3.59,-28.63,-21.53,-14.22,24.22,-7.5,4.07,58.47,-14.31,-2.56,28.84,-51.49,-12.9,8.49,2.47,-10.68,2.67
2019-11-22,-328.05,0.0,26.97,-5.31,5.37,-10.75,9.79,-32.2,-5.52,-154.53,-3.34,-1.0,-53.21,24.94,-17.22,-86.33,-170.47,-11.5,-40.59,14.11,46.62,-32.69,5.32,24.03,3.51
2019-11-23,42.16,0.0,25.23,-27.12,-32.83,13.48,-44.57,-108.89,91.13,-34.36,-112.11,-326.87,17.13,60.55,-106.25,10.94,77.06,0.99,23.84,88.32,66.49,19.43,10.68,-66.66,18.84
2019-11-24,-416.22,-66.94,0.89,44.1,27.6,-70.72,-2.73,11.82,-34.94,-46.53,24.29,2.43,10.35,-26.42,28.52,74.89,41.07,7.66,-14.48,19.09,-25.65,-3.95,-2.04,32.18,11.67
2019-11-25,208.81,-74.15,13.9,-13.03,-28.71,-34.57,-18.11,33.68,-17.38,12.51,51.87,-129.04,88.52,-64.55,1.78,-83.31,-83.41,42.87,50.75,1.86,-42.03,13.66,-6.44,-5.15,-127.74
2019-11-26,41.2,-28.5,-166.72,17.97,-53.12,-23.01,-120.67,109.07,35.1,33.84,35.71,134.2,-4.11,241.44,1.92,39.09,91.36,-36.46,-2.29,52.38,-61.39,-40.66,45.26,-4.44,-87.16
2019-11-27,357.21,19.58,28.31,-26.34,98.61,-49.33,49.63,-81.7,1.24,-5.62,-7.96,16.63,7.55,-33.78,-80.41,13.46,28.62,24.34,-36.19,11.76,-18.83,35.72,-11.33,40.09,17.15
2019-11-28,-89.58,2.09,-8.74,-9.46,-73.49,2.46,0.83,14.77,-20.49,-30.87,-141.01,10.37,232.5,94.15,24.53,-30.79,92.18,148.08,101.26,-68.88,70.73,-5.88,-18.09,-10.6,-18.44
2019-11-29,327.82,50.83,-54.56,13.62,-22.82,-21.46,-35.37,64.51,-6.97,6.21,2.88,-28.69,-0.54,-42.63,18.21,1.62,151.14,-1.75,-24.05,15.39,16.96,-40.89,-20.4,-183.03,52.21
2019-11-30,-204.16,52.43,-10.94,-6.14,26.97,-16.09,-10.8,7.68,42.7,-8.71,62.47,-21.1,-34.37,83.68,149.3,11.39,58.38,-62.46,5.06,-9.96,-30.15,28.28,-46.12,36.67,19.65
2019-12-01,-154.01,13.72,-13.12,-10.69,0.0,-2.2,25.56,-12.75,2.88,-1.25,-48.83,-4.24,-33.43,26.65,-58.23,-67.57,-26.49,47.73,-114.15,1.89,33.44,-10.21,37.52,0.42,9.19
2019-12-02,-98.63,-66.73,-90.09,-82.42,-19.4,42.58,-25.68,-1.64,-31.08,20.33,20.14,40.93,-44.22,35.16,89.8,-41.86,-105.83,23.72,3.53,-15.93,40.32,6.2,23.97,9.1,15.09
2019-12-03,-0.18,-27.84,34.46,-0.53,-40.99,4.72,-90.68,-31.78,5.04,-22.25,67.64,-5.36,-0.99,22.34,-5.62,-21.21,23.32,-23.75,-4.42,-3.8,1.33,22.18,11.67,21.4,-33.51
2019-12-04,-108.64,71.39,-16.35,-9.21,12.27,-51.66,-25.03,30.57,-18.53,22.48,-55.03,21.03,-16.27,22.44,1.81,50.53,-0.76,-11.23,4.97,25.8,-27.11,-22.54,17.53,-14.16,-13.12
2019-12-05,200.46,-161.36,23.01,-11.14,1.84,-2.27,-18.34,16.89,-16.02,54.52,9.09,30.04,-23.56,22.81,268.65,-27.81,4.48,-14.42,15.76,4.47,11.55,-302.17,-4.39,32.72,-22.99
2019-12-06,150.52,27.94,8.07,-21.93,8.68,-13.49,118.01,-8.75,-9.58,20.63,-13.46,65.6,0.95,61.58,-51.75,20.34,-63.18,-39.62,44.45,8.74,22.63,7.39,-8.05,18.59,-3.33
2019-12-07,-43.71,-20.25,0.0,0.0,4.55,21.0,1.07,-35.6,8.49,-20.86,36.08,-51.32,9.01,19.17,-10.45,29.9,-8.6,40.36,67.74,-33.49,-2.95,-5.28,25.16,61.24,15.55
2019-12-08,28.05,-13.71,-6.19,54.63,-32.09,30.28,-4.0,-27.87,-10.82,-19.38,-8.91,9.54,19.93,-8.38,5.3,8.33,-16.76,-4.75,4.36,-22.25,24.04,-5.98,-22.98,37.12,-33.17
2019-12-09,-187.84,-15.77,-35.64,-29.8,-3.63,14.47,3.28,20.03,-4.39,-4.22,55.59,-0.33,24.89,-6.78,15.14,-5.43,33.18,-35.78,13.21,-5.54,-6.41,6.31,12.73,8.22,-25.28
2019-12-10,-118.81,5.94,-44.5,20.66,7.67,-15.63,-12.55,28.41,-46.98,-5.71,-5.59,20.6,-7.87,22.87,5.2,40.61,-113.01,-8.16,21.96,9.59,-77.77,-66.18,57.25,-28.3,3.65
2019-12-11,-20.9,-0.92,19.24,1.67,16.56,-13.97,-17.51,4.86,-5.4,-50.6,18.08,24.66,0.0,11.13,-27.69,-34.04,-50.28,-4.78,-52.4,43.65,8.57,-24.33,10.83,20.96,-17.1
2019-12-12,-7.08,12.82,30.99,-23.52,-34.92,3.86,-17.5,16.81,0.57,2.12,17.69,-19.14,15.12,26.63,-17.88,-4.32,-58.63,11.21,9.94,-13.15,16.62,-31.18,28.47,-3.48,9.97
2019-12-13,56.72,-60.89,0.68,10.1,4.43,-13.2,11.52,6.86,-22.18,-11.34,27.56,-7.15,34.11,-4.36,5.39,-23.98,24.72,12.94,-2.09,13.59,-8.43,45.98,-40.73,-13.91,3.3
2019-12-14,-177.44,0.0,0.0,6.47,15.46,7.01,-6.64,-9.65,15.16,-23.25,5.4,8.19,9.68,-4.16,9.4,-3.82,26.16,25.74,-1.08,-40.85,20.25,1.28,-14.63,-1.99,12.12
2019-12-15,47.44,-7.78,17.64,-10.73,0.0,4.93,10.59,-15.99,5.06,-75.82,6.21,-2.85,-0.69,-28.43,-11.29,7.3,-95.25,2.01,4.5,29.85,-17.68,-0.14,14.27,7.35,-20.71
2019-12-16,-238.89,-38.52,10.17,9.51,-4.87,4.57,-1.72,-2.79,93.3,-2.21,-3.83,-43.05,10.57,-31.45,8.56,23.67,6.05,-20.65,13.84,13.06,-10.9,21.32,-8.23,-4.36,5.4
2019-12-17,-266.19,-45.81,10.31,-2.35,-16.84,-2.03,-1.92,16.89,-15.96,-1.44,-4.55,2.08,23.29,18.19,23.16,-17.08,-30.84,12.05,11.72,-187.09,-17.32,-46.97,26.18,4.81,2.63
2019-12-18,677.55,1.45,,0.0,-15.63,9.88,6.13,-5.63,-10.92,3.32,4.8,13.73,35.99,-49.6,-103.1,-27.45,-52.91,36.75,-20.67,3.92,-94.18,-35.64,32.89,-32.98,34.96
2019-12-19,-137.61,31.41,5.0,41.38,-10.52,-6.43,-16.27,-39.3,-5.37,6.51,12.29,17.31,-36.71,-76.31,132.41,23.97,129.9,49.81,-7.43,1.37,96.32,152.37,12.78,309.69,-146.63
2019-12-20,31.87,-37.6,-88.81,-8.12,10.41,-28.71,15.55,-27.82,-33.34,-14.16,29.02,39.7,-3.24,36.21,-96.06,29.51,25.73,-7.63,-9.16,33.66,18.1,-19.99,-4.26,7.67,-4.27
2019-12-21,-46.53,0.0,-43.07,14.24,1.41,-2.42,-38.87,19.21,32.88,-17.64,8.55,15.03,3.82,36.89,-3.0,18.08,-47.68,13.0,14.46,10.24,3.13,18.18,-12.77,-8.51,-3.16
2019-12-22,372.78,-11.12,-17.42,20.64,-13.79,-7.77,9.42,-16.82,-15.01,9.38,-22.91,19.52,10.97,-3.49,-15.81,-2.65,11.38,4.71,8.92,1.34,-7.78,4.18,-16.84,5.44,-1.02
2019-12-23,-196.55,-1.05,11.22,-2.95,-6.62,7.96,-13.49,-4.39,43.98,-13.96,3.54,4.29,-8.86,9.18,-4.03,2.7,21.95,32.18,85.95,84.31,11.67,15.73,-16.87,3.79,106.55
2019-12-24,-55.82,46.84,55.8,-48.05,33.45,-30.11,-17.35,-76.58,27.32,28.11,2.64,-10.88,31.85,4.53,-44.31,51.0,18.44,-66.93,-121.53,2.65,35.93,-33.57,-90.95,-15.9,21.05
2019-12-25,-68.15,-15.97,6.38,17.55,-11.88,-5.1,22.15,-4.88,-70.74,92.09,3.33,34.19,-21.34,-5.65,18.74,-27.63,-82.57,24.18,-65.41,-27.91,35.57,-15.2,27.92,0.07,16.29
2019-12-26,3.23,-34.75,16.88,-11.01,-0.61,8.03,-7.69,-6.1,19.5,-1.54,-19.87,-4.26,-16.31,19.56,-42.05,-0.31,-0.3,-51.53,25.5,11.89,51.8,21.68,-32.1,-6.7,-7.86
2019-12-27,45.83,-5.6,13.01,-9.32,-17.07,2.48,-6.02,28.84,-2.42,15.91,-10.19,3.91,-29.98,25.85,1.38,9.24,13.19,84.29,44.98,4.92,-73.0,-42.97,-56.75,1.71,6.84
2019-12-28,59.04,0.17,4.27,10.16,-1.11,-21.81,3.63,-7.31,-26.82,15.65,-9.75,5.1,-64.79,89.94,-23.35,11.18,34.16,-23.9,-6.76,19.77,-1.94,10.81,6.92,11.88,9.73
2019-12-29,89.72,58.56,-2.62,-7.51,-13.28,13.36,22.58,-28.54,1.82,-4.21,5.91,-3.71,1.8,1.15,-2.0,19.51,-9.88,17.02,15.5,-2.1,2.64,-1.91,-7.22,-12.53,-5.3
2019-12-30,-174.15,-5.86,-16.38,16.6,2.95,-7.21,8.59,4.96,-0.13,32.88,-40.05,7.6,20.96,10.27,45.44,-0.01,-3.13,15.72,0.53,21.45,42.69,-85.21,16.12,0.86,0.08
2019-12-31,-50.37,-49.8,4.39,5.91,-10.87,23.07,5.33,-3.89,0.13,-14.85,-31.06,-25.9,3.03,-7.47,9.59,-14.41,-48.57,-3.05,10.0,-12.05,-17.26,35.13,-2.28,7.45,-36.72
2020-01-01,9.3,8.54,13.22,-20.88,-6.59,9.55,17.84,-15.75,4.17,-16.86,-2.36,14.85,-1.33,3.58,-6.17,-11.73,-30.59,14.25,-49.83,1.21,9.31,-3.78,7.57,19.04,-7.63
2020-01-02,-230.3,-16.87,36.94,34.08,-21.01,-10.31,11.22,6.72,-17.79,-14.78,1.94,3.31,-6.62,29.0,-14.32,9.32,14.53,13.74,-5.9,-2.82,-11.29,11.52,-1.68,-41.69,2.06
2020-01-03,388.1,9.81,-15.97,-28.01,-41.01,17.99,-9.02,-5.36,-17.62,38.91,4.82,8.96,-21.51,16.05,-25.23,10.15,-5.05,-85.6,-78.62,10.12,6.66,-36.4,29.83,-6.59,-7.61
2020-01-04,19.82,-23.41,-51.48,68.1,-8.01,264.32,-1.89,-1.32,-3.88,54.65,92.2,-40.29,35.19,-16.96,23.84,-88.93,63.99,78.95,-38.29,-10.75,-13.34,-15.23,-45.19,32.5,33.33
2020-01-05,-1.05,-31.06,2.76,15.93,8.35,-3.17,4.52,15.93,-4.47,-2.22,7.5,-47.07,23.04,-23.0,-10.89,14.55,1.27,-10.64,43.62,-45.77,30.37,7.43,18.26,-4.09,8.67
2020-01-06,410.95,17.22,84.98,-16.53,30.38,-17.67,2.72,6.16,8.5,-49.39,2.21,-6.18,11.08,24.81,-16.4,2.33,21.73,-2.66,7.54,-32.31,7.66,-9.0,-68.07,-9.94,-0.22
2020-01-07,395.78,25.27,27.57,138.23,-6.93,-6.35,-8.07,-5.69,-9.91,34.1,-5.09,18.21,-29.65,27.56,-33.62,21.07,-21.3,10.29,25.83,-23.9,9.11,11.28,20.21,141.94,50.79
2020-01-08,-116.48,124.28,18.82,-3.37,-3.12,-53.07,29.35,-5.59,8.0,2.3,-21.35,22.59,14.61,-32.15,-16.21,1.21,-87.24,155.22,21.86,99.68,38.41,96.06,-153.96,30.07,109.38
2020-01-09,-222.01,286.77,-68.39,-92.37,17.09,48.41,-10.23,-2.12,-38.14,12.89,-17.91,34.28,7.2,-58.52,109.45,-86.89,0.72,-193.99,-32.74,-28.86,-68.15,68.0,-47.35,70.75,-26.38
2020-01-10,370.88,-85.61,34.59,-13.1,-35.94,22.89,-25.29,-26.56,29.95,-11.12,-63.42,5.95,-1.51,10.12,5.68,-9.62,22.41,-76.66,-38.96,25.54,105.31,-102.62,-26.04,15.0,17.0
2020-01-11,-167.41,0.0,-18.01,-9.81,11.81,-17.24,-54.13,0.67,-1.5,-40.48,25.35,31.79,65.28,59.91,-6.88,104.41,91.55,-122.19,25.38,51.46,50.41,4.42,-27.04,48.84,96.88
2020-01-12,149.66,-33.55,52.67,-2.66,-46.69,-39.66,-36.0,32.21,-49.37,-6.81,56.47,-67.49,-20.21,26.04,17.49,-22.01,42.57,68.8,-7.66,4.46,-8.71,9.14,-51.74,-30.04,-54.66
2020-01-13,-63.14,40.82,-6.75,22.57,6.33,-8.72,22.75,-24.25,26.1,38.34,-16.68,2.16,-22.08,34.03,16.31,-23.07,19.66,-50.87,-2.66,16.32,9.27,10.39,-34.21,50.77,23.13
2020-01-14,717.01,-28.89,-1.59,-36.77,-5.88,5.84,-24.25,-32.69,13.38,47.21,-13.94,6.54,-24.46,7.02,-11.67,11.92,-11.95,26.25,-8.49,5.83,8.21,44.25,-16.0,-13.92,-9.09
2020-01-15,-13.51,156.99,169.31,-11.03,42.3,53.42,-40.99,24.44,-0.93,-1.56,-15.18,27.95,7.18,-30.68,81.57,127.21,-10.97,-14.58,105.75,-3.59,0.59,-84.98,52.78,2.98,79.03
2020-01-16,-98.49,-43.06,-15.49,32.99,-74.13,-144.49,16.05,59.84,-52.8,18.12,107.65,54.23,-81.47,42.95,119.03,-26.95,-92.21,25.54,10.69,-45.36,13.49,58.38,14.47,20.74,-31.72
2020-01-17,185.44,-60.49,-104.14,-8.71,-3.63,8.48,40.5,12.61,-40.67,-3.52,-20.45,14.28,60.06,-7.8,-15.66,-31.93,43.84,-64.27,30.95,8.98,19.76,45.93,-61.3,29.84,8.85
2020-01-18,7.33,-34.86,38.35,14.21,41.32,19.94,90.46,-33.43,61.97,-3.81,37.82,-31.98,-17.65,-97.1,32.35,-62.6,72.75,18.03,12.53,33.17,-52.99,13.05,34.21,22.93,-23.23
2020-01-19,-207.12,62.16,-40.8,-10.5,3.61,-77.77,-2.37,16.41,-17.43,18.6,12.82,16.58,-26.87,41.03,16.34,-1.98,-22.48,-19.32,23.11,-21.52,32.42,-4.83,17.54,24.66,-32.08
2020-01-20,-73.02,62.62,151.17,29.02,-9.59,-5.37,-23.51,-52.72,10.83,11.35,-30.91,-12.67,-376.76,-35.24,-8.62,-0.84,10.52,8.69,18.63,-16.44,4.06,-4.07,82.98,-86.87,66.62
2020-01-21,89.12,-42.03,-25.52,16.9,-2.33,-17.62,25.27,7.5,-22.74,-17.03,14.56,13.98,-47.43,-39.2,25.05,55.18,14.63,-1.32,-23.65,16.2,1.42,4.25,8.29,-20.51,-16.87
2020-01-22,-52.68,-8.88,19.55,11.38,2.69,0.41,-8.47,-15.75,-12.68,21.35,-28.73,24.7,1.88,14.91,-4.58,-7.01,-8.41,0.36,7.22,-22.96,-110.3,190.3,30.38,-11.18,2.94
2020-01-23,-272.71,6.24,-16.3,-14.21,5.44,15.23,-13.07,34.64,-30.02,-74.51,30.07,-12.07,-6.46,8.27,-32.75,14.95,3.06,14.73,10.0,-13.14,0.59,-2.45,-4.28,-5.23,28.59
2020-01-24,33.81,-23.32,-64.58,-4.18,-12.29,-5.9,-26.35,-26.82,48.31,-66.43,-72.95,-2.14,-19.74,-5.41,-64.99,12.81,4.32,-21.69,-16.73,14.12,33.88,12.33,24.72,16.38,-6.06
2020-01-25,-95.17,-11.35,-30.02,-72.05,32.25,-18.63,16.86,15.74,-17.57,-1.39,-55.21,-23.6,143.78,53.2,16.28,9.15,51.19,-54.76,19.79,17.05,5.67,-9.49,17.54,-46.79,-23.83
2020-01-26,253.73,-122.4,-30.7,22.99,-8.41,13.87,3.18,10.92,-17.98,50.94,-21.32,-14.21,-5.04,-23.44,20.47,0.0,18.69,19.34,-21.3,7.75,11.02,15.51,16.68,-29.1,-12.63
2020-01-27,318.06,-27.5,16.14,-16.48,43.84,-2.89,13.0,-15.45,16.15,39.73,-5.3,24.76,29.75,-12.28,-3.37,11.78,-15.76,61.42,72.47,-6.53,-12.74,19.64,17.05,-31.88,38.18
2020-01-28,497.2,59.58,-14.25,-3.6,22.52,-39.69,17.98,7.18,-0.13,-51.28,31.71,-5.36,99.4,10.75,-5.42,23.88,20.18,9.53,-16.7,116.22,42.63,56.63,-20.5,-56.95,13.75
2020-01-29,-118.96,151.48,55.38,-3.24,-9.94,-58.33,14.81,-37.69,14.39,-42.81,-11.86,30.33,52.54,-27.74,38.62,-41.74,-11.0,-50.0,3.1,5.43,26.48,46.7,-4.11,93.73,262.67
2020-01-30,217.64,-78.83,19.45,-14.32,12.95,-15.31,32.05,-28.51,26.61,17.79,-52.62,73.32,-116.38,-12.98,42.56,8.21,-38.5,61.98,-6.19,18.86,27.98,-0.55,-19.47,-31.05,-46.01
2020-01-31,-167.13,-25.34,17.31,-31.31,12.3,52.46,-10.41,4.96,60.89,-19.9,-12.04,-24.06,14.2,36.27,7.0,-26.15,27.08,-19.35,121.55,24.08,2.52,63.7,3.53,-2.17,-59.48
2020-02-01,50.05,-33.08,3.64,-40.87,-7.36,-23.58,-68.65,28.81,-12.99,17.16,-27.41,-25.39,-1.41,-45.01,-10.68,-9.84,74.92,-48.26,-2.37,27.91,-5.16,16.38,49.99,35.36,-59.24
2020-02-02,-59.6,36.59,51.48,12.72,-13.87,-26.26,-16.49,19.22,26.61,-46.59,0.74,-12.04,-17.95,-52.05,43.53,-2.86,-13.94,71.98,-15.3,-11.17,-14.89,20.32,-8.76,-0.24,19.27
2020-02-03,-42.49,-66.72,-0.5,-58.8,-1.03,60.06,-19.6,62.71,4.42,-6.36,8.55,44.57,12.2,-2.3,-0.84,25.4,13.26,-29.59,12.47,6.5,-9.99,-3.44,6.75,-56.02,-61.3
2020-02-04,-111.5,75.01,103.99,-124.97,-13.0,15.11,9.84,6.45,-42.57,-8.22,-25.64,-24.84,28.37,5.55,-26.99,31.41,-67.28,-12.69,24.47,23.51,15.02,-6.45,-34.96,-2.75,9.14
2020-02-05,448.03,46.49,-54.04,11.69,-7.9,-26.98,14.2,-10.14,8.17,-33.38,-86.53,19.91,6.85,-67.71,33.91,-3.05,46.47,25.57,-2.04,-39.05,-6.81,18.86,-36.27,32.65,-2.37
